player_id,Position,x_star,x_star_sd,Player_Name,Position_Code,Team,points,goals,assists,gamesPlayed,Points_per_60,x_star_rank,pts60_rank,rank_divergence
8484305,defensemen,-2.220038,0.42723826,Zach Metsa,D,BUF,6,2,4,43,0.7739993550005375,205,134,71
8479026,defensemen,-2.2803829,0.32053545,Philippe Myers,D,TOR,2,0,2,39,0.21147237642083003,206,207,-1
8480727,defensemen,-2.3236442,0.25597292,Zach Whitecloud,D,CGY,17,2,15,78,0.6436549504638103,207,164,43
8481161,defensemen,-2.4346085,0.40023467,Jake Christiansen,D,CBJ,3,0,3,40,0.44776119402985076,208,193,15
8482964,defensemen,-2.4567962,0.39662334,Arber Xhekaj,D,MTL,4,1,3,65,0.3403048564338887,209,201,8
8483768,defensemen,-2.4831486,0.30214053,Victor Mancini,D,VAN,3,0,3,24,0.5461165048543689,210,182,28
8479980,defensemen,-2.5218596,0.29431105,Nicolas Hague,D,NSH,15,3,12,62,0.7393614108111068,211,140,71
8477488,defensemen,-2.6427736,0.2746419,Brett Pesce,D,NJD,7,1,6,37,0.5591798695246971,212,179,33
8479442,defensemen,-3.0651212,0.29001588,Troy Stecher,D,TOR,14,3,11,64,0.6841876629018244,213,153,60
8480990,defensemen,-3.095711,0.3575537,Declan Chisholm,D,NJD,7,1,6,26,1.1762509335324869,214,67,147
8483678,defensemen,-3.129798,0.31438634,Elias Pettersson,D,VAN,10,3,7,70,0.5720641983155887,215,177,38
8484150,defensemen,-3.188183,0.2683838,Hunter Brzustewicz,D,CGY,7,2,5,34,0.7656781720952844,216,137,79
8482176,defensemen,-3.3120086,0.30627978,Wyatt Kaiser,D,CHI,17,6,11,77,0.6752805393417118,217,156,61
8477506,defensemen,-3.7167947,0.3082393,Ryan Pulock,D,NYI,27,3,24,76,1.0239770763979605,218,89,129
8482807,defensemen,-4.3220367,0.36714038,Ethan Del Mastro,D,CHI,1,0,1,19,0.22343594836146974,219,206,13
8476457,defensemen,-4.765477,0.34207413,Adam Larsson,D,SEA,25,7,18,82,0.8561318062478597,220,113,107
8477969,defensemen,-5.16179,0.3530619,Marcus Pettersson,D,VAN,18,3,15,82,0.6140201262152482,221,169,52
